,sig
AMOUNT_TOTAL_PAYMENTS> 0.5 <1855.5 FIRST_SEARCH_MANUAL_LOCATION_DETAIL_Live Community_Live Community_Non-CU Flow AMOUNT_REFUND<=110.5,0.386373239986
FILING_STATUS_MarriedFilingSeparately COST_PER_CUST_LAG7> 0.0065507246181368828 <2.6623878479003906 AMOUNT_REFUND<=0.5,0.385634484624
REJECT_COUNT_1.0 REQUIRED_TAKE_FLAG IMPORT_TYPE_Manual,0.377512277235
REJECT_COUNT_2.0 COST_PER_CUST_LAG7> 0.0065507246181368828 <2.6623878479003906 FIRST_SEARCH_MANUAL_LOCATION_DETAIL_Live Community_Live Community_Non-CU Flow,0.373627028842
COST_PER_CUST_LAG7> 0.0065507246181368828 <2.6623878479003906 AMOUNT_REFUND<=0.5 COST_PER_CUST>=12.4691162109375,0.370912506076
REJECT_COUNT_-1 COST_PER_CUST_LAG7> 0.0065507246181368828 <2.6623878479003906 AMOUNT_TOTAL_PAYMENTS> 0.5 <1855.5,0.362581594017
REJECT_COUNT_-1 COST_PER_CUST_LAG7> 0.0065507246181368828 <2.6623878479003906 AGI<=1217.5,0.361900016907
DMA_AREA_New Orleans COST_PER_CUST>=12.4691162109375 FIRST_SEARCH_MANUAL_LOCATION_DETAIL_Live Community_Live Community_Non-CU Flow,0.360824606679
REQUIRED_TAKE_FLAG VAUTH_DEVICE_TYPE_-1 IMPORT_TYPE_Manual,0.357895993395
REJECT_COUNT_1.0 AGI<=1217.5 IMPORT_TYPE_Manual,0.35748640259
REQUIRED_TAKE_FLAG DMA_AREA_New Orleans FIRST_SEARCH_MANUAL_LOCATION_DETAIL_Live Community_Live Community_Non-CU Flow,0.356698382045
REJECT_COUNT_2.0 AMOUNT_TOTAL_PAYMENTS> 0.5 <1855.5 AMOUNT_REFUND<=110.5,0.355489075001
FILING_STATUS_MarriedFilingSeparately AGI<=1217.5 AMOUNT_TOTAL_PAYMENTS> 0.5 <1855.5,0.352191792345
FILING_STATUS_MarriedFilingSeparately COST_PER_CUST>=12.4691162109375 FIRST_SEARCH_MANUAL_LOCATION_DETAIL_Help System_TT.com Support_CU Flow,0.351949299394
COST_PER_CUST_LAG7> 0.0065507246181368828 <2.6623878479003906 VAUTH_DEVICE_TYPE_-1 FIRST_SEARCH_MANUAL_LOCATION_DETAIL_Live Community_Live Community_Non-CU Flow,0.350653162013
REQUIRED_TAKE_FLAG STATE_ATTACH_COUNT<=0.5 IMPORT_TYPE_Manual,0.348145351846
REJECT_COUNT_-1 STATE_ATTACH_COUNT<=0.5 AMOUNT_TOTAL_PAYMENTS> 0.5 <1855.5,0.347932552908
AMOUNT_REFUND<=0.5 FIRST_SEARCH_MANUAL_LOCATION_DETAIL_Live Community_Live Community_Non-CU Flow IMPORT_TYPE_Manual,0.345922301523
REJECT_COUNT_1.0 AGI<=1217.5 AMOUNT_REFUND<=110.5,0.345514994945
REJECT_COUNT_2.0 COST_PER_CUST_LAG7> 0.0065507246181368828 <2.6623878479003906 AMOUNT_REFUND<=0.5,0.344000799892
REJECT_COUNT_3.0 COST_PER_CUST>=12.4691162109375 AMOUNT_REFUND<=110.5,0.343923136961
REJECT_COUNT_1.0 AMOUNT_TOTAL_PAYMENTS> 0.5 <1855.5 FIRST_SEARCH_MANUAL_LOCATION_DETAIL_Live Community_Live Community_Non-CU Flow,0.343383074691
REJECT_COUNT_2.0 COST_PER_CUST>=12.4691162109375 FIRST_SEARCH_MANUAL_LOCATION_DETAIL_Help System_TT.com Support_CU Flow,0.33814028712
REJECT_COUNT_1.0 AMOUNT_REFUND<=0.5 IMPORT_TYPE_Manual,0.337308264382
REJECT_COUNT_2.0 COST_PER_CUST>=12.4691162109375 AMOUNT_TOTAL_PAYMENTS> 0.5 <1855.5,0.336483228026
